1 , 355.505162 , 48.38285 , 7119.574545454546 , 2.491108257299342
2 , 14.233333 , 53.916667 , 6949.297619047619 , 3.344074247881577
3 , 0.743444 , 51.445639 , 7107.022099447514 , 2.543431634197609
5 , 355.379556 , 53.313944 , 7046.674418604651 , 3.956559143240019
7 , 8.716667 , 53.866667 , 7132.713768115942 , 4.18182337826298
8 , 11.458056 , 53.898889 , 7074.579710144928 , 3.7783451841810263
9 , 4.249722 , 51.9175 , 6933.492753623188 , 2.719735824041736
10 , 237.535 , 37.806667 , 7087.010948905109 , 3.895793501452437
11 , 12.103333 , 54.169722 , 7103.478260869565 , 3.9300274189214557
12 , 285.986667 , 40.7 , 7110.394052044609 , 2.3877588057569845
13 , 10.872222 , 53.958056 , 7033.275362318841 , 2.9358161400283143
14 , 24.956217 , 60.153633 , 6967.654545454546 , 5.212052381237231
15 , 357.0 , 53.4 , NaN , 4.9699534831199585
16 , 21.183333 , 60.85 , NaN , 3.5518086500650377
17 , 21.233333 , 60.6 , NaN , 3.138777250951191
18 , 22.366667 , 59.95 , NaN , 4.123158343224171
20 , 3.596111 , 51.442222 , 6923.659420289855 , 4.122396852065511
21 , 357.916667 , 57.15 , NaN , 3.6428338818511277
22 , 4.12 , 51.9775 , 6948.344202898551 , 2.719735824041736
23 , 4.745 , 52.964444 , 6940.757246376812 , 3.5713984112912582
24 , 6.933056 , 53.326389 , 6920.760869565217 , 3.6242795496246063
25 , 5.409444 , 53.175556 , 6973.735507246377 , 3.588058069309347
26 , 20.983333 , 56.533333 , NaN , 4.533199871360886
27 , 21.366667 , 59.783333 , NaN , 3.9644953713067017
28 , 22.95 , 59.766667 , NaN , 4.3362561268029065
29 , 25.416667 , 60.116667 , NaN , 5.563134537342022
30 , 20.8 , 63.066667 , NaN , 4.574287857746108
31 , 17.616667 , 59.2 , NaN , 4.242633526896584
32 , 4.554722 , 52.462222 , 6978.202898550725 , 2.9363709001116596
33 , 10.604861 , 59.678073 , 6962.764492753623 , 4.182235009469672
34 , 10.433333 , 63.433333 , NaN , 4.574488184136396
37 , 24.033333 , 57.05 , NaN , 2.2747044373558447
39 , 12.333333 , 45.416667 , NaN , 5.4665511675653455
41 , 41.683333 , 42.166667 , 7069.41825095057 , 5.3903157206884815
42 , 33.533333 , 44.616667 , 7007.083333333333 , 4.492110831944166
43 , 72.833333 , 18.916667 , 7081.084112149532 , 7.741808886046715
44 , 44.974167 , 12.788333 , 7071.473684210527 , 3.350433877642917
45 , 14.482149 , 68.212639 , 6851.514492753623 , -0.14103849339386765
47 , 5.730121 , 58.974339 , 6964.369565217391 , 4.163221049304823
48 , 88.333333 , 22.533333 , NaN , 1.9350014488873915
49 , 88.133333 , 21.633333 , NaN , 0.6689241293044585
51 , 41.7 , 41.633333 , 7008.234693877551 , 6.98073226143606
52 , 350.583333 , 38.683333 , 6990.5 , 3.249281823474756
57 , 21.571183 , 63.081533 , 6745.665322580645 , 4.786598350510071
58 , 5.320487 , 60.398046 , 6964.927536231884 , 3.510055039758917
59 , 8.9 , 44.4 , 7037.103448275862 , 4.613801817539288
61 , 5.35386 , 43.278801 , 7005.7427385892115 , 4.050244034755589
62 , 10.73451 , 59.908559 , 6985.418181818181 , 4.182235009469672
63 , 19.883333 , 60.033333 , NaN , 3.919918791628179
64 , 18.683333 , 54.4 , 6966.452380952381 , 4.586267051669189
65 , 151.233333 , -33.85 , 6971.833333333333 , 2.5284927561527715
66 , 354.983333 , 51.7 , NaN , 4.260495014703956
68 , 17.865278 , 58.742222 , 6888.871951219512 , 4.494946690436611
69 , 17.097222 , 57.366111 , 6929.764492753623 , 3.7879784220888912
70 , 15.589444 , 56.105278 , 7038.70652173913 , 4.443845928763039
71 , 22.976583 , 59.822867 , 6904.970588235294 , 4.3362561268029065
72 , 13.816667 , 55.416667 , NaN , 4.673373859495426
73 , 12.216667 , 57.1 , NaN , 4.5498066836100985
74 , 11.9 , 57.683333 , NaN , 4.923562142824456
76 , 10.223889 , 56.147222 , 7066.256505576208 , 3.04176898703928
77 , 19.033333 , 59.283333 , NaN , 4.9717572698246615
78 , 18.081667 , 59.324167 , 6838.605072463768 , 4.934579139302994
79 , 25.418233 , 65.040317 , 6954.826086956522 , 3.930606842729901
80 , 8.441111 , 55.460833 , 7096.6021897810215 , 7.857286602924226
81 , 9.754444 , 55.560833 , 7087.576086956522 , 3.3483078480612503
82 , 12.6 , 55.705 , 7030.632411067194 , 3.6527557426817574
83 , 28.733333 , 60.7 , NaN , 4.54653211263734
84 , 20.016667 , 60.1 , NaN , 3.919918791628179
85 , 21.45 , 61.616667 , NaN , 4.691285192131785
86 , 23.033333 , 63.833333 , NaN , 4.554996147712271
87 , 12.35 , 45.416667 , NaN , 5.4665511675653455
88 , 20.895 , 63.986111 , 6653.836956521739 , 4.3961209723976316
89 , 9.963889 , 57.595556 , 7066.130434782609 , 5.30639988209345
90 , 17.966667 , 60.633333 , NaN , 4.891624433600194
91 , 10.548889 , 57.436389 , 6960.12 , 5.165922134095487
94 , 132.066667 , 34.9 , NaN , 4.671898733995819
95 , 358.560222 , 55.007444 , 7017.905303030303 , 4.923692719169611
96 , 296.416667 , 44.666667 , 7025.652542372882 , 2.724487856456039
97 , 11.25 , 58.366667 , NaN , 5.19782441981765
98 , 10.827778 , 55.288333 , 7075.431818181818 , 2.856767801567912
99 , 17.166667 , 60.683333 , NaN , 4.738987446718691
100 , 12.283333 , 44.5 , NaN , 4.1286663276023665
101 , 13.483333 , 43.583333 , NaN , 3.769693133906672
102 , 15.133333 , 37.5 , NaN , 5.099625145744111
103 , 17.266667 , 40.433333 , NaN , 4.757544445796466
104 , 9.166667 , 39.2 , NaN , 1.5603441456434393
105 , 14.2575 , 40.8429 , NaN , 3.7201055746921172
106 , 11.816667 , 42.05 , NaN , 4.573675365108153
107 , 13.333333 , 38.133333 , NaN , 2.053185235846234
108 , 8.016667 , 43.866667 , NaN , 3.638105964294156
109 , 9.366667 , 41.233333 , NaN , 1.1287384591436558
111 , 115.739444 , -32.055833 , 6788.090579710145 , 4.6017908196257125
112 , 278.53499999999997 , 30.671667 , 7268.95983935743 , 5.2088998702194385
113 , 11.142222 , 55.332222 , 7072.472727272727 , 2.8062746828566922
118 , 21.133333 , 55.7 , 6577.571428571428 , 4.620320257458414
119 , 12.458333 , 56.091111 , 7058.860805860806 , 4.1325584009623615
120 , 11.925556 , 54.572778 , 7020.490842490843 , 3.8550096776068457
121 , 139.916667 , 40.583333 , NaN , 3.8400010515513987
122 , 17.533333 , 62.366667 , NaN , 4.273755740487447
126 , 287.45 , 46.333333 , 6761.127272727273 , 3.358804818884171
127 , 237.661667 , 47.601667 , 7148.909090909091 , 4.164127037945019
129 , 14.266667 , 40.866667 , NaN , 3.7201055746921172
130 , 139.615278 , 35.160278 , 7120.448529411765 , 1.0038739629858613
131 , 141.505278 , 38.296667 , 7300.271653543307 , 3.4985546468326576
132 , 136.900278 , 37.405833 , 7047.695817490494 , 2.0738814549107665
133 , 131.669444 , 32.428611 , 6934.030418250951 , 1.405446394890292
134 , 135.773333 , 33.475833 , 7089.673913043478 , 4.353245924916646
135 , 284.858333 , 39.933333 , 7039.405904059041 , 3.6269025526114933
137 , 287.383333 , 46.266667 , 6763.229050279329 , 3.358804818884171
138 , 291.53333299999997 , 48.516667 , NaN , -5.122586853616296
139 , 145.583333 , 43.283333 , NaN , 2.5078995533964052
140 , 11.183333 , 58.95 , NaN , 4.817196103418987
142 , 23.55 , 60.1 , NaN , 5.17989039490409
144 , 287.75 , 46.5 , 6474.777777777777 , 3.5805516395243413
145 , 120.966667 , 14.583333 , 7430.934362934363 , 10.481362437312097
146 , 18.8 , 54.6 , NaN , 4.436331230033417
148 , 283.421667 , 39.266667 , 7139.709090909091 , 9.822259857055714
150 , 174.76946 , -36.84307 , 7032.271604938272 , -0.8325146950610017
154 , 13.758472 , 45.647361 , 7066.786231884058 , 0.2855056455196321
155 , 202.133333 , 21.306667 , 7084.376811594203 , 0.9666418727389993
157 , 301.633333 , -34.6 , NaN , 8.724809245267918
158 , 242.826667 , 32.713333 , 7116.529629629629 , 3.0713969326406754
159 , 140.866667 , 43.216667 , NaN , 4.061904071021895
161 , 265.206667 , 29.31 , 7359.290909090909 , 3.895450833490786
162 , 351.333333 , 37.1 , 6992.25 , 3.700913525064847
163 , 280.433333 , 8.966667 , 7134.959854014599 , 4.427427441334212
164 , 26.95 , 60.45 , NaN , 4.792345372268899
165 , 234.08333299999998 , 49.15 , 6996.71375464684 , 3.0064633406670147
166 , 236.633333 , 48.416667 , 7014.472727272727 , 3.5852074571874186
167 , 229.666667 , 54.316667 , 6993.753623188406 , 0.21725998935783897
168 , 12.333333 , 45.433333 , 7132.78125 , 5.4665511675653455
169 , 280.083333 , 9.35 , NaN , 4.05326553509474
170 , 17.016667 , 58.75 , NaN , 3.56641082459114
172 , 21.463433 , 61.594383 , 6815.814545454546 , 4.691285192131785
173 , 288.833333 , 46.833333 , 6922.911392405063 , 2.6953871316443427
174 , 99.816667 , 11.8 , 7003.37984496124 , 3.4570467631982744
175 , 236.883333 , 49.283333 , 7103.454545454545 , 3.5792716109865994
176 , 300.516667 , 50.5 , NaN , 4.5795021477849485
179 , 11.217778 , 58.353611 , 7018.728260869565 , 5.19782441981765
180 , 285.581667 , 39.355 , 7163.1821705426355 , 0.25828981026348147
181 , 292.516667 , -45.866667 , NaN , 7.499593008989973
183 , 289.753333 , 43.656667 , 7136.098181818182 , 2.4581795456195428
185 , 294.083333 , -47.75 , 7101.693181818182 , 3.631905972417268
188 , 278.193333 , 24.555 , 7214.065693430657 , 1.241540361661464
189 , 118.574417 , -20.317583 , 7220.610294117647 , 5.931399500520267
190 , 357.48312 , 56.00593 , NaN , 4.665622529359578
192 , 288.433333 , 46.7 , 7033.745454545455 , 4.479294622411406
193 , 236.75 , 49.333333 , 7073.185185185185 , 3.5792716109865994
194 , 22.689583 , 63.708567 , 6723.454212454212 , 4.694037987292692
195 , 293.933333 , 45.266667 , 7072.188340807175 , 4.29177048499696
196 , 151.225778 , -33.854667 , 7019.744525547445 , 2.5284927561527715
199 , 276.96666700000003 , 29.133333 , NaN , 2.596007107025592
201 , 287.9 , 46.566667 , 7037.036231884058 , 3.7721478421172954
202 , 354.457167 , 50.103 , 7115.352713178295 , 4.009842907347912
203 , 21.230556 , 64.915833 , 6718.542124542125 , 3.8991983961050383
204 , 66.975 , 24.811667 , 7227.275229357798 , 3.857226342595411
205 , 80.3 , 13.1 , 7013.645299145299 , 3.5635331394875704
206 , 92.766667 , 11.683333 , NaN , 1.7845342967704263
207 , 118.733333 , 9.75 , 7114.064864864865 , 3.7647580315868527
208 , 359.522123 , 38.338271 , 7074.216216216216 , 2.416745633093359
209 , 353.688588 , 36.527819 , NaN , 2.8464244706320074
210 , 96.166667 , 16.766667 , NaN , 10.351026434064755
212 , 72.833333 , 18.95 , NaN , 7.741808886046715
213 , 168.3454 , -46.59765 , 7121.576923076923 , 2.636102242340369
214 , 1.346556 , 51.957694 , 6887.120418848168 , 2.1025203102496715
215 , 39.066667 , 44.1 , 7183.779411764706 , 4.3502010059222265
216 , 138.01165 , -33.177644 , 6923.6 , 11.454783838202754
217 , 174.76946 , -36.84307 , 7024.181818181818 , -0.8325146950610017
219 , 354.083333 , 54.6 , NaN , 3.286041803174775
221 , 174.7798 , -41.28434 , 7102.438202247191 , 3.595262945387765
223 , 301.3 , -38.583333 , NaN , 3.469443694701559
224 , 284.88 , 38.781667 , 7130.406593406594 , 3.5883784088534565
225 , 228.375 , 55.331667 , 7046.938405797101 , -16.6029705917287
226 , 21.333333 , 61.483333 , NaN , 4.441266992340251
227 , 26.983333 , 60.083333 , NaN , 4.999868211707824
228 , 21.2 , 62.333333 , NaN , 5.062201001092721
229 , 24.51525 , 65.673367 , 6714.800724637681 , 4.084899340036772
230 , 135.870011 , -34.715903 , 6987.365313653137 , 5.9693613657090845
231 , 19.3 , 60.2 , NaN , 3.8448448192749947
233 , 21.666667 , 60.1 , NaN , 4.403485213208698
234 , 280.075 , 32.781667 , 7134.858695652174 , 4.164312366057925
235 , 288.946667 , 42.353333 , 7174.7406015037595 , -0.34363509788406343
236 , 5.22 , 53.363056 , 6948.963768115942 , 3.8042689617042305
237 , 28.616667 , 60.35 , NaN , 4.572537176974078
238 , 23.25 , 59.85 , NaN , 4.492667108699504
239 , 22.100533 , 60.428283 , 6864.427536231884 , 4.835420669543003
240 , 24.40705 , 64.666333 , 6740.242753623188 , 4.12417498896039
245 , 241.72833300000002 , 33.72 , 7081.911439114391 , 0.23020941403064052
246 , 272.79 , 30.403333 , 7104.203846153846 , 4.050291249762457
247 , 172.72194 , -43.60563 , 7398.462809917355 , 2.9414629563908883
248 , 103.791667 , 1.461667 , 7101.234042553191 , 8.024138315154662
249 , 20.384817 , 60.031883 , 6850.561594202899 , 3.9416490264955186
252 , 170.51336 , -45.87868 , NaN , 2.6046818144727095
253 , 32.3 , 31.25 , NaN , 1.3017418542613257
255 , 1.322667 , 51.114389 , 7067.386666666666 , 1.2272395668463465
256 , 242.743333 , 32.866667 , 7097.345454545454 , 2.214495416264981
257 , 357.28725 , 51.507667 , 7052.675324675325 , 4.978327817878826
258 , 334.328592 , 37.735583 , 6974.702830188679 , 2.744686328759307
259 , 172.72194 , -43.60563 , 7036.686746987952 , 2.9414629563908883
260 , 121.0 , 6.066667 , 7078.717948717948 , 3.1060225497942224
265 , 236.23166700000002 , 46.206667 , 6941.865942028986 , 2.4347463507811486
266 , 210.573333 , 60.12 , 7051.458181818181 , 3.768709730362423
267 , 151.8 , -32.916667 , NaN , 4.136344421361705
269 , 113.55 , 22.2 , NaN , 3.785310499919227
270 , 279.0 , 29.233333 , NaN , 4.233046346854744
271 , 10.066667 , 54.933333 , NaN , 2.1674497514075757
284 , 31.050761 , -29.874203 , 7018.664634146341 , 2.473365206843602
285 , 21.214833 , 62.34395 , 6790.731884057971 , 5.062201001092721
286 , 359.812583 , 53.630222 , 7054.830508474576 , 4.206561807472751
288 , 289.258333 , 43.08 , NaN , 2.180717666711678
289 , 20.216667 , 54.95 , NaN , 5.220481010399899
299 , 283.67 , 36.946667 , 7217.717391304348 , 1.7931324097147774
300 , 204.945 , 19.73 , 7123.811111111111 , -0.2914060338813249
302 , 7.554759 , 58.006377 , 7014.700729927007 , 4.4710274418993885
303 , 343.758844 , 28.477182 , NaN , -2.2481282728857073
304 , 140.0 , -37.5 , NaN , 2.256487890002252
310 , 153.361875 , -29.429712 , 6993.639405204461 , 0.6074531722093388
311 , 283.52 , 38.983333 , 7095.059288537549 , 13.235771041738944
312 , 17.425759 , 68.428286 , 6999.655797101449 , -0.9460331809988562
313 , 9.101504 , 63.425224 , 6985.8722627737225 , 4.111347049620235
314 , 353.611028 , 58.207806 , 7034.603375527427 , 2.973540694038779
315 , 27.1792 , 60.562767 , 6944.898181818182 , 5.030035556635842
316 , 278.568333 , 30.393333 , 7161.94623655914 , 5.0121964509862496
317 , 27.483333 , 42.483333 , 6998.604651162791 , 9.43916165754243
318 , 27.916667 , 43.183333 , 7026.75 , 5.498865915334427
319 , 153.583333 , -28.866667 , NaN , -0.18715059012394258
320 , 151.8 , -32.916667 , NaN , 4.136344421361705
321 , 24.8 , 59.45 , NaN , 3.950650077477923
322 , 21.816667 , 58.383333 , NaN , 4.475491581669183
323 , 12.933333 , 55.583333 , NaN , 3.6527557426817574
330 , 12.893611 , 55.522222 , 7074.170289855072 , 3.6527557426817574
331 , 358.254972 , 4.884556 , 7161.131578947368 , 3.9530670827140435
332 , 293.018333 , 44.903333 , 7069.661654135339 , 3.2181995594846566
333 , 114.2 , 22.3 , NaN , 3.45694743699772
334 , 0.72378 , 51.51445 , 7098.452127659574 , 3.03164713443828
335 , 0.366667 , 51.466667 , NaN , 2.543431634197609
336 , 0.083333 , 51.5 , 7079.918032786885 , 2.546793896142604
350 , 358.88875 , 50.80225 , 7072.211764705882 , 3.3001048505121737
351 , 288.673333 , 41.505 , 7166.538181818182 , 4.026350112728563
352 , 16.4417 , 43.5067 , 7108.978260869565 , 4.276732737515594
353 , 14.533333 , 45.3 , 7105.726190476191 , 0.12339772553323715
359 , 139.825 , 34.918889 , 7042.304347826087 , 3.857777270330292
360 , 282.978333 , 38.873333 , 7033.488461538462 , 13.235771041738944
361 , 357.922639 , 57.144056 , 7054.048192771084 , 3.6428338818511277
362 , 286.21833300000003 , 40.793333 , 7139.929411764706 , 1.425773938392939
363 , 279.868333 , 25.768333 , NaN , 2.2114316950429163
364 , 18.55 , 54.533333 , NaN , 4.4099135394647435
365 , 31.366667 , 69.65 , NaN , -4.597071992619982
366 , 285.991667 , 40.466667 , 7181.106060606061 , 1.425773938392939
367 , 289.328333 , 41.523333 , 7097.697318007663 , 1.5666049067123204
368 , 295.296667 , 32.373333 , 7112.219047619048 , 2.565009706897468
369 , 88.3 , 22.55 , 7296.413793103448 , 1.9350014488873915
373 , 22.934933 , 40.632542 , 7039.805668016194 , 0.6293984736153364
374 , 23.626714 , 37.937328 , 6969.297872340426 , 4.188920672508484
375 , 24.412133 , 40.934639 , 6792.739130434783 , 0.626368301844813
376 , 21.425817 , 61.133533 , 6773.365942028986 , 3.88886442814321
377 , 241.5 , 34.008333 , 7035.650735294118 , -3.23007313613692
378 , 235.818333 , 41.745 , 7059.71102661597 , 3.6731421928424477
379 , 28.666667 , 44.166667 , 7007.0 , 4.158414242545336
380 , 332.766667 , 38.65 , 7096.818181818182 , 2.053284855111379
383 , 137.633333 , -33.933333 , NaN , 3.72034712090269
384 , 236.99 , 48.546667 , 7058.463768115942 , 3.6757029373394237
385 , 235.388333 , 48.366667 , 6954.438405797101 , 1.737787940076504
386 , 133.641333 , -32.148944 , 7042.538181818182 , 1.8927690164320048
387 , 287.96666700000003 , 46.583333 , 7161.444444444444 , 3.7721478421172954
389 , 5.35 , 5.35 , NaN , 4.036533119467764
390 , 193.466667 , 53.9 , NaN , 2.5032727801974617
392 , 300.866667 , 47.566667 , 7035.84 , 4.059486713761218
393 , 307.28333299999997 , 47.566667 , 7041.375 , 4.151552728144452
394 , 123.916667 , 10.3 , 7024.667984189723 , -7.188368875193981
395 , 279.098333 , 32.033333 , 7190.422794117647 , 6.123168886669929
396 , 282.046667 , 34.226667 , 7160.736263736264 , 4.48488364792385
397 , 13.643056 , 54.510833 , 7058.699275362319 , 4.354686735627321
398 , 5.633333 , 61.916667 , NaN , 4.2801248023829
399 , 283.706667 , 36.821667 , NaN , 1.7931324097147774
401 , 9.883333 , 58.966667 , NaN , 4.005356165316869
402 , 136.933333 , -33.683333 , NaN , 5.640482521277659
405 , 225.588333 , 58.298333 , 6470.119565217391 , 3.0442188181288383
407 , 138.890278 , 35.017222 , 6959.450549450549 , -1.5473750573039309
408 , 26.141189 , 38.371514 , 6976.068669527897 , 6.584836474624199
409 , 22.9601 , 37.951156 , 6988.464285714285 , 1.115758460855346
410 , 20.756628 , 38.959078 , 7087.244813278008 , 1.7587543050714611
411 , 22.115839 , 37.023678 , 7068.699551569507 , 2.594288979906299
412 , 283.548333 , 38.316667 , 7203.033962264151 , 9.85300874627494
413 , 2.916667 , 51.233333 , 7057.985507246377 , 3.0738413862044975
414 , 83.283333 , 17.683333 , 7123.811688311688 , 5.114672331651233
415 , 298.483333 , 10.65 , NaN , 3.751514615603055
417 , 88.05 , 21.65 , NaN , 0.6689241293044585
418 , 284.853333 , 19.906667 , NaN , 4.926822548709167
420 , 72.3 , 21.8 , NaN , 2.905711639240216
421 , 92.9 , 20.133333 , NaN , -0.3057644751696092
425 , 16.134848 , 69.326067 , 7017.45652173913 , -1.0919072388378017
426 , 224.658333 , 57.051667 , 6941.496376811594 , 3.258382968367341
427 , 296.883333 , 46.233333 , 7070.6640625 , 1.1077041182565976
428 , 276.96833300000003 , 29.135 , 7054.148760330579 , 2.596007107025592
429 , 287.90999999999997 , 41.36 , 7116.345588235294 , 3.7721478421172954
430 , 288.6 , 41.806667 , 7097.844357976654 , 4.026350112728563
431 , 303.75 , -34.9 , 7016.035433070866 , 4.509311989960173
432 , 353.783333 , 53.35 , 7027.724489795918 , 3.73320862279111
433 , 302.15 , -34.483333 , 7110.0 , 9.996816805906523
434 , 305.05 , -34.966667 , 7131.0 , 3.445139894667488
435 , 355.533333 , 54.15 , NaN , 3.86516444352104
436 , 33.95 , 35.116667 , NaN , 4.7421055535438805
437 , 237.701667 , 37.771667 , 7072.6996336996335 , 3.895793501452437
438 , 76.266667 , 9.966667 , 6952.063829787234 , 4.481400655679193
439 , 147.133333 , -9.483333 , NaN , 1.7166803282562573
440 , 268.615 , 29.371667 , NaN , 3.9930406517683052
442 , 29.1 , 70.85 , NaN , -8.223690421229932
443 , 138.166667 , -35.516667 , NaN , 7.259566669400676
444 , 100.583333 , 13.55 , 7384.203065134099 , 6.835539076160991
445 , 220.266667 , 59.548333 , 6602.6277372262775 , 3.0770558230513005
446 , 98.433333 , 7.833333 , 7170.9747899159665 , 1.017563748502893
447 , 265.816667 , 58.766667 , 6932.740740740741 , 4.35963823177537
448 , 138.480728 , -34.779761 , 6970.141818181818 , 22.284630508961612
449 , 100.816667 , 13.15 , 6970.633027522936 , 7.16825193323564
453 , 0.106 , 49.4819 , 7078.653136531365 , 3.7185323832475334
454 , 357.97182 , 48.641102 , 6990.443579766537 , 5.0688402658715
455 , 1.86772 , 50.969399 , 7058.907317073171 , 4.455766684067608
456 , 282.9 , 3.9 , NaN , 1.3352150778244425
457 , 357.8 , 47.27 , 7130.820512820513 , 5.314245153880758
